ProductId,Image Url,Video Url,Product Desc,Origin Price,Discount Price,Discount,Currency,Direct linking commission rate (%),Estimated direct linking commission,Indirect linking commission rate (%),Estimated indirect linking commission,Sales180Day,Positive Feedback,Promotion Url,Code Name,Code Start Time,Code End Time,Code Value,Code Quantity,Code Minimum Spend
1005007468682320,https://ae-pic-a1.aliexpress-media.com/kf/S7d9f1ad72741426b92d6db7959c35676v.jpg,,4.4/11M Artificial Plant Green Ivy Leaf Garland Fake Plant Creeper Hanging Vine Outdoor DIY Garden Wall Wedding Party Home Decor,USD 5.60,USD 1.96,65%,USD,7.0,USD 0.14,7.0,USD 0.14,11709,87.4%,https://s.click.aliexpress.com/e/_c4bFQsHx,,,,,,
1005009003140824,https://ae-pic-a1.aliexpress-media.com/kf/S74541855e13c4f7a956be63c4d50da216.png,,Dog sleeping with a dog hug duck toys to relieve boredom of little yellow duck pet interactive plush doll pet supplies,USD 5.93,USD 2.97,50%,USD,7.0,USD 0.21,7.0,USD 0.21,12709,94.7%,https://s.click.aliexpress.com/e/_c4DeoV21,,,,,,
1005007704691145,https://ae-pic-a1.aliexpress-media.com/kf/Sa95ec7bd741d47bfa8154aef1548cee80.jpg,,Thicken Clothes Organizer Pants Sweater Storage Cabinets Drawers Organizer Jeans Storage Box Wardrobe Clothes Storage Organizers,USD 6.44,USD 3.16,51%,USD,7.0,USD 0.22,7.0,USD 0.22,14718,87.8%,https://s.click.aliexpress.com/e/_c4s23PFT,,,,,,
1005008142818600,https://ae-pic-a1.aliexpress-media.com/kf/S1327ace766eb44219edef4c2721c784du.jpg,,"Foldable 360 degree comprehensive cleaning silicone brush with long handle design, reusable for bottles and cups",USD 4.46,USD 1.56,65%,USD,7.0,USD 0.11,7.0,USD 0.11,9957,89.9%,https://s.click.aliexpress.com/e/_c3craf5P,,,,,,
1005004804179502,https://ae-pic-a1.aliexpress-media.com/kf/S7f5861202c864971bd5479e84d801d97O.jpg,,Male Shaving Apron Beard Catcher Cape Care Bib Face Shaved Hair Adult Bibs Shaver Cleaning Hairdresser for Man Clean Apron Gift,USD 5.07,USD 2.54,50%,USD,7.0,USD 0.18,7.0,USD 0.18,12264,93.5%,https://s.click.aliexpress.com/e/_c4BB7jNB,,,,,,
1005005810015037,https://ae-pic-a1.aliexpress-media.com/kf/S564b38a2507044df8a26ff63d6fb0653Y.jpg,,1pc Hamburger Press Stuffed Burger Press Plastic Meat Grill Party BBQ Burger Maker Mould Hamburger Maker Kitchen Tool,USD 5.43,USD 1.95,64%,USD,7.0,USD 0.14,7.0,USD 0.14,10664,93.4%,https://s.click.aliexpress.com/e/_c2vgXXo9,,,,,,
1005010485848970,https://ae-pic-a1.aliexpress-media.com/kf/Sd8f62b5de61944ff9be73692f7e17a197.jpg,,Mini Type C Mobile Phone Cigarette Lighter Air Blowing Cigarette Lighter Outdoor Safety USB C Lighter Adapter For iPhone 17 Pro,USD 3.12,USD 1.53,51%,USD,3.0,USD 0.05,3.0,USD 0.05,13467,83.2%,https://s.click.aliexpress.com/e/_c3w7Qf05,,,,,,
1005005761412973,https://ae-pic-a1.aliexpress-media.com/kf/Sbf8d4901eb274ea1aea585f966dd97a4F.jpg,,55 Pieces Stainless Steel Big Eye Hand Sewing Needles Set with Different Sizes for Sewing Needlework Embroidery Needles,USD 3.60,USD 1.80,50%,USD,7.0,USD 0.13,7.0,USD 0.13,29784,94.6%,https://s.click.aliexpress.com/e/_c4mMSMUv,,,,,,
1005005275921021,https://ae-pic-a1.aliexpress-media.com/kf/Sad6cb35a8a3e42b6983ce5ca9569a91bT.jpg,,USB C HUB 3.0 Type C 3.1 4 Port Multi Splitter Adapter OTG For Xiaomi Lenovo Macbook Pro 13 15 Air Pro PC Computer Accessories,USD 6.60,USD 2.31,65%,USD,3.0,USD 0.07,3.0,USD 0.07,16680,95.0%,https://s.click.aliexpress.com/e/_c4tr3LtP,,,,,,
1005008580488682,https://ae-pic-a1.aliexpress-media.com/kf/S4212ef8657a247b7a129065d74c658dcf.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/6000916873/p/1/e/6/t/10301/4000232854873.mp4,XXL Desk Mat Black And White Strata Liquid Mousepad Large Abstract Mouse Pad Gaming Deskmat With Lockedge Office Non-slip Carpet,USD 2.95,USD 2.95,0%,USD,3.0,USD 0.09,3.0,USD 0.09,10120,86.4%,https://s.click.aliexpress.com/e/_c4343yFf,,,,,,
1005010493006699,https://ae-pic-a1.aliexpress-media.com/kf/Scda7ee8fb9444f48a9df57561ee940f2c.jpg,,Soft Slow Rebound Butter Stick Squeezing Toy Realistic Butter Sticks Decompression Fidget Toys,USD 6.72,USD 3.36,50%,USD,7.0,USD 0.24,7.0,USD 0.24,13328,89.1%,https://s.click.aliexpress.com/e/_c3iEgG2d,,,,,,
1005009646517115,https://ae-pic-a1.aliexpress-media.com/kf/Sa23276df26074759a3c77d71597bc036u.jpg,,10/1PCS USB Night Light Mini LED Night Light USB Plug Lamp Power Bank Charging USB Book Lights Round Reading Eye Protection Lamp,USD 2.44,USD 1.07,56%,USD,3.0,USD 0.03,3.0,USD 0.03,15855,95.9%,https://s.click.aliexpress.com/e/_c4DQ2hvn,,,,,,
1005006248957301,https://ae-pic-a1.aliexpress-media.com/kf/S9c647254aadf4dad8f4322cc9b41d04fZ.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2675784041/p/1/e/6/t/10301/1100195870419.mp4,"1pc, Strainer, Pot Strainer, Adjustable Clip On Strainer For Pots Pans And Bowls, Kitchen Pot Strainer",USD 10.80,USD 3.74,65%,USD,7.0,USD 0.26,7.0,USD 0.26,30352,93.2%,https://s.click.aliexpress.com/e/_c38Fz0e5,,,,,,
1005007048316957,https://ae-pic-a1.aliexpress-media.com/kf/S82e381621d394750aed880a11b3be5a5B.jpg,,"1PC Large Mouse Pads For Desk, Gaming Mouse Pad, Mouse Pad with Stitched Edges and Non-Slip Rubber Base, Extended Mouse Pad",USD 5.25,USD 2.65,49%,USD,3.0,USD 0.08,3.0,USD 0.08,14708,92.2%,https://s.click.aliexpress.com/e/_c2yNZei5,,,,,,
1005006997535885,https://ae-pic-a1.aliexpress-media.com/kf/S1498238edcdc4d2fa4020a3976adfeaeq.jpg,,Hot Sell Flexible Door Bottom Sealing Strip Stopper Door Weatherstrip Guard Wind Dust Blocker Sealer Stopper Door Seal,USD 3.28,USD 1.61,51%,USD,7.0,USD 0.11,7.0,USD 0.11,33234,91.6%,https://s.click.aliexpress.com/e/_c44vbg9j,,,,,,
1005005800775381,https://ae-pic-a1.aliexpress-media.com/kf/S9c73c8db0f6e4033b4322330de0b77a0J.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2674896091/p/1/e/6/t/10301/1100173374146.mp4,2.4G Air Mouse with Touchpad Keyboard i8 Arabic French Spanish Russian Backlit Mini Wireless Keyboard for PC Android TV Box,USD 9.72,USD 4.85,50%,USD,3.0,USD 0.15,3.0,USD 0.15,9851,92.7%,https://s.click.aliexpress.com/e/_c4F0L2TB,,,,,,
1005007310955600,https://ae-pic-a1.aliexpress-media.com/kf/Sb52f23870a894abda42aea798d7563fbj.jpg,,High Speed Colorful Usb Flash Drive 2.0 Metal Pendrive 32gb 16gb 1gb 64gb Pen Drive Memoria Usb Photography Gifts Memory Disk,USD 4.98,USD 2.40,51%,USD,3.0,USD 0.07,3.0,USD 0.07,17800,94.9%,https://s.click.aliexpress.com/e/_c3u90Fjx,,,,,,
1005007159440155,https://ae-pic-a1.aliexpress-media.com/kf/Se090908267df4bb9acf926f50b5e75266.jpg,,"DIY Diamond Painting Embroidery Storage Box, Nail Art Jewelry Rhinestone Mosaic Storage Container, Multifunctional Storage Box",USD 5.74,USD 1.95,66%,USD,7.0,USD 0.14,7.0,USD 0.14,25788,95.9%,https://s.click.aliexpress.com/e/_c3k1sN4H,,,,,,
1005008857478101,https://ae-pic-a1.aliexpress-media.com/kf/Sf9c786d78ccf4a50a9b9afb99b53fedfW.jpg,,"Pet Hair Removal Tool Reusable Static Removal Gloves, Double-Sided Grooming Gloves for Pets, Removes Pet Fur Hair for Carpets",USD 4.36,USD 2.09,52%,USD,7.0,USD 0.15,7.0,USD 0.15,20819,84.9%,https://s.click.aliexpress.com/e/_c3B7YGez,,,,,,
1005006127377694,https://ae-pic-a1.aliexpress-media.com/kf/Sf4a7cbc75da94bd190c445de3cc181cbc.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2671800473/p/1/e/6/t/10301/1100188468225.mp4,Mini Spoon Scale Digital Kitchen Scale Electronic LCD Food Scale 0.1-500g Cooking Flour Milk Coffee Powder Weight Measure Spoon,USD 7.49,USD 3.31,55%,USD,7.0,USD 0.23,7.0,USD 0.23,27395,91.1%,https://s.click.aliexpress.com/e/_c44WgJtB,,,,,,
1005004836710637,https://ae-pic-a1.aliexpress-media.com/kf/S0046697ffb89480c818029ae5520fdc8J.jpg,,Creative Frameless DIY Wall Clock Wall Decal Home Silent Clock Living Room Office Wall Decoration,USD 8.68,USD 4.34,50%,USD,7.0,USD 0.30,7.0,USD 0.30,16094,88.3%,https://s.click.aliexpress.com/e/_c3AJdFgz,,,,,,
1005007389489746,https://ae-pic-a1.aliexpress-media.com/kf/Sd15aa5c49ebd4b17ba307ac46c182cc0J.jpg,,1pc Silicone Shampoo Brush Body Massage Brush Bath Shower Brush Salon Hairdressing Tool Scalp Massage Comb Hair Washing Comb,USD 5.93,USD 1.96,67%,USD,7.0,USD 0.14,7.0,USD 0.14,58723,95.0%,https://s.click.aliexpress.com/e/_c3IcMs0p,,,,,,
1005006879297714,https://ae-pic-a1.aliexpress-media.com/kf/S5af35c80a477411fbaf2bf0161e99404v.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2657928121/p/1/e/6/t/10301/1100145339148.mp4,200/300/500ml Oil Spray Bottle BBQ Cooking Olive Oil Sprayer Plastic Baking Oil Spray Empty Bottle Vinegar Bottle Or  Oil brush,USD 4.01,USD 1.40,65%,USD,7.0,USD 0.10,7.0,USD 0.10,124730,90.8%,https://s.click.aliexpress.com/e/_c45AOZM5,,,,,,
1005007692993075,https://ae-pic-a1.aliexpress-media.com/kf/Sfb3e7f31658543c0bc8d6f59e9d8dc98r.jpg,,"3 In 1 Adapter Type-C, Tf, Cf, Sd, Memory Card Reader, Recorder, Compact Flash Usb-C, Pro, Macbook",USD 8.32,USD 2.83,66%,USD,3.0,USD 0.08,3.0,USD 0.08,12913,94.1%,https://s.click.aliexpress.com/e/_c3c0ai8h,,,,,,
1005008620931552,https://ae-pic-a1.aliexpress-media.com/kf/Sf2038091f29d4e648f036a42b6273975B.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/249753577/p/1/e/6/t/10301/4000181218306.mp4,For Ipad 11th Generation Tempered Glass Screen Protector On ipad 11 generation A16 2025 9H Film Accessories,USD 11.67,USD 5.84,50%,USD,7.0,USD 0.41,7.0,USD 0.41,11955,93.5%,https://s.click.aliexpress.com/e/_c3ShGswH,,,,,,
1005006471454093,https://ae-pic-a1.aliexpress-media.com/kf/S5ce0bd7525b2474bb5b007c23056817bX.jpg,,Newton's Cradle Balance Steel Ball Teaching Supplies Physics Science Pendulum Desktop Toys Stress Relief Gifts Home Decoration,USD 6.51,USD 3.19,51%,USD,7.0,USD 0.22,7.0,USD 0.22,19836,79.7%,https://s.click.aliexpress.com/e/_c3GgVmWl,,,,,,
1005007244519033,https://ae-pic-a1.aliexpress-media.com/kf/S79f80fc8cd6944bf86c02d91dcbe6cc2Q.jpg,,4-Port Multi-Splitter Type C Hub USB Adapter OTG for Xiaomi Lenovo MacBook 13 15 Air pro PC - Computer Accessories,USD 6.77,USD 2.44,64%,USD,3.0,USD 0.07,3.0,USD 0.07,40096,94.2%,https://s.click.aliexpress.com/e/_c35sGyBf,,,,,,
1005010124473795,https://ae-pic-a1.aliexpress-media.com/kf/Sc82789c6a3594407a39764d68f8fa8ffv.png,,USB C Hub 8In1 7in2 7in1 Type C 3.1 To 4K HDMI Adapter with RJ45 SD/TF Card Reader PD Fast Charge for MacBook Notebook Laptop,USD 8.05,USD 3.86,52%,USD,3.0,USD 0.12,3.0,USD 0.12,15420,90.8%,https://s.click.aliexpress.com/e/_c3eoHiyZ,,,,,,
1005007003115871,https://ae-pic-a1.aliexpress-media.com/kf/S6524b1011e2647d8a45026270825d51cw.png,,2-in-1 Multi Functional  USB 3.0 Card ReaderMiniSD TFMemoryCardReaderUSBFlashDrive CardreaderAdapter For PCLaptops Accessories,USD 3.44,USD 1.68,51%,USD,3.0,USD 0.05,3.0,USD 0.05,32803,93.3%,https://s.click.aliexpress.com/e/_c3qtH5Ah,,,,,,
1005005836856915,https://ae-pic-a1.aliexpress-media.com/kf/S44ab02bc14b44f58b235b6d6dfb64ef97.jpg,,"Nut and Hard Spice Grinder for Nutmeg Ginger Rock Salt and Peppercorn Hand tools, crushers",USD 14.50,USD 4.49,69%,USD,7.0,USD 0.31,7.0,USD 0.31,12790,85.8%,https://s.click.aliexpress.com/e/_c303Vww5,,,,,,
1005007006134184,https://ae-pic-a1.aliexpress-media.com/kf/S111ce20079c549d084a2e335f23827829.jpg,,Type C Wired Earphone For Samsung Galaxy S23 S21 S22 Ultra Plus 3.5 mm Earbuds Headphones A54 A34 A53 A53 Accessories,USD 4.29,USD 1.32,69%,USD,7.0,USD 0.09,7.0,USD 0.09,26376,88.5%,https://s.click.aliexpress.com/e/_c3dzRa7X,,,,,,
1005003189915880,https://ae-pic-a1.aliexpress-media.com/kf/Hfb27229aa05f42b293430533ce8627d2W.jpg,,Memory Card High Endurance Video Monitoring TF Card 256GB 128GB 64GB 32GB Mini SD Card MAX Up to 100MB/s Flash Card for Mobile,USD 4.33,USD 4.33,0%,USD,3.0,USD 0.13,3.0,USD 0.13,15203,85.6%,https://s.click.aliexpress.com/e/_c4sh3lu5,,,,,,
1005006871925589,https://ae-pic-a1.aliexpress-media.com/kf/S3f1382d2c4e242568d937c4097d12a7fG.jpg,,1pc Red Toilet Brush Creative Lovely Cherry Shape Lavatory Toilet Brush Holder Set Toilet Holder Bathroom Accessories,USD 9.78,USD 4.89,49%,USD,7.0,USD 0.34,7.0,USD 0.34,21339,91.4%,https://s.click.aliexpress.com/e/_c4nA5K5x,,,,,,
1005008710894079,https://ae-pic-a1.aliexpress-media.com/kf/S59152822e94045e799d354f95f410bdbX.jpeg,,"Durable Shoe Washing Machine Bag for All Shoe Types-Yellow with Blue Zipper,Ideal for Sneakers and Casual Shoes,Laundry Wash Bag",USD 12.49,USD 6.00,52%,USD,7.0,USD 0.42,7.0,USD 0.42,67068,96.2%,https://s.click.aliexpress.com/e/_c2y1hb73,,,,,,
1005006547767950,https://ae-pic-a1.aliexpress-media.com/kf/Sb5f510af040b41a98c47d35acc6eef23C.jpg,,100/50/20PCS Black Nitrile Gloves Thickened Disposable Gloves for Cleaning Hairdressing  Waterproof Dishwashing Tattoo Gloves,USD 9.35,USD 3.18,66%,USD,7.0,USD 0.22,7.0,USD 0.22,29339,90.5%,https://s.click.aliexpress.com/e/_c42v56KH,,,,,,
1005007424660687,https://ae-pic-a1.aliexpress-media.com/kf/S14458f0fee294afc90fd27e30f8dc3e44.jpg,,Silent Bluetooth Mouse Marcaron Computer Laptop Optical Mouse Wireless for iPad Samsung Tablet Universal Mice Noiseless,USD 2.56,USD 2.56,0%,USD,3.0,USD 0.08,3.0,USD 0.08,10252,90.4%,https://s.click.aliexpress.com/e/_c3pRBIYh,,,,,,
1005008394277908,https://ae-pic-a1.aliexpress-media.com/kf/S3821626f21204702a865c0103c641996R.jpg,,"10 Stainless Steel Needle Shower Head Cleaning Brush Set, Suitable for Multi Size Shower Heads,bathroom Accessory Cleaning Tools",USD 3.98,USD 1.39,65%,USD,7.0,USD 0.10,7.0,USD 0.10,20395,96.2%,https://s.click.aliexpress.com/e/_c4l7hdvX,,,,,,
1005007789673356,https://ae-pic-a1.aliexpress-media.com/kf/Sa9e85a75ae984d7099e9ee36155dfa1fq.jpg,,Type c Adapter TF CF sD Memory Card Reader OTG Writer Compact FlashUsB-C for lPad Pro Huawei Macbook samsung Xiaomi cardreader,USD 4.10,USD 1.59,61%,USD,3.0,USD 0.05,3.0,USD 0.05,11795,94.0%,https://s.click.aliexpress.com/e/_c3GDxrKh,,,,,,
1005009079377651,https://ae-pic-a1.aliexpress-media.com/kf/S95854d62716b436c8ee57967e64afce5d.jpg,,"Type C TF Reader With Zinc Alloy Shell, SD Card Reader with USB C to USB Adapter, Suitable for Laptop, MacBook, Samsung Galaxy",USD 4.29,USD 2.14,50%,USD,3.0,USD 0.06,3.0,USD 0.06,43677,93.4%,https://s.click.aliexpress.com/e/_c3DLkBVn,,,,,,
1005006383798622,https://ae-pic-a1.aliexpress-media.com/kf/S0f2232b004fb48d6ab55d1e7a74f4f80f.jpg,,2.4G Wireless Mouse 2.4Ghz Gaming Mouse 6D Optical Wireless Mouse Slim Mini Noiseless Mice  DPI1600 for Macbook PC Laptop,USD 7.53,USD 3.69,51%,USD,3.0,USD 0.11,3.0,USD 0.11,30758,89.3%,https://s.click.aliexpress.com/e/_c4tIzBUV,,,,,,
1005005185509966,https://ae-pic-a1.aliexpress-media.com/kf/Sbce9fd01c9f746af9ca97d0aba1b6522u.jpg,,High Speed 4/7 Ports USB HUB 2.0 Adapter Expander Multi USB Splitter Multiple Extender with LED Lamp Switch for PC Laptop,USD 7.80,USD 2.96,62%,USD,3.0,USD 0.09,3.0,USD 0.09,16355,90.2%,https://s.click.aliexpress.com/e/_c3C7e8sp,,,,,,
1005005704381272,https://ae-pic-a1.aliexpress-media.com/kf/S81d569970e3e422fac930f021b7c15a4t.jpg,,1/3pcs- Colander Rice Bowl Drain Basket Fruit Bowl Washing Drain Basket with Handle Washing Basket Home Kitchen Organizer,USD 6.31,USD 3.16,50%,USD,7.0,USD 0.22,7.0,USD 0.22,41661,91.2%,https://s.click.aliexpress.com/e/_c41iz27B,,,,,,
1005005682533473,https://ae-pic-a1.aliexpress-media.com/kf/Sefd2b2be3b0a4138912ffb0a7d289a03q.jpg,,Stainless Steel Garlic Press Crusher Manual Garlic Mincer Chopping Garlic Tool Fruit Vegetable Tools Kitchen Accessories Gadget,USD 6.10,USD 2.20,64%,USD,7.0,USD 0.15,7.0,USD 0.15,41644,85.5%,https://s.click.aliexpress.com/e/_c3syf3i1,,,,,,
1005005820727589,https://ae-pic-a1.aliexpress-media.com/kf/S0d576030f1744a96b9b2a3f6c85bce4bb.jpg,,Mini Wireless Keyboard Bluetooth Keyboard For ipad Phone Tablet Portable Bluetooth Keyboard and Mouse For Samsung Xiaomi Android,USD 14.64,USD 6.30,57%,USD,7.0,USD 0.44,7.0,USD 0.44,7918,92.5%,https://s.click.aliexpress.com/e/_c3iA8HYl,,,,,,
1005006418316003,https://ae-pic-a1.aliexpress-media.com/kf/Sdcfe0564b3754babb424681e20fe59f6e.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2657928121/p/1/e/6/t/10301/1100128789278.mp4,Wall Hanging Toilet Brush with Holder Long Handled Silicone Toilet Brush Soft Bristles WC Cleaning Brush Bathroom Accessories,USD 9.69,USD 3.30,66%,USD,7.0,USD 0.23,7.0,USD 0.23,9861,88.3%,https://s.click.aliexpress.com/e/_c3nqcd5B,,,,,,
1005008257664477,https://ae-pic-a1.aliexpress-media.com/kf/S0361db18f61d4a1790ca5125b82da8e2c.jpg,,#For Apple Pencil 2 1 Palm Rejection Power Display iPad Accessories iPad 2022 2021 2020 2019 2018 Pro 11 12.9 Air Mini Stylus Pe,USD 8.38,USD 4.10,51%,USD,7.0,USD 0.29,7.0,USD 0.29,11622,87.8%,https://s.click.aliexpress.com/e/_c2zWBaMv,,,,,,
1005007188863125,https://ae-pic-a1.aliexpress-media.com/kf/S707cc3af9ab24346bed772679726f5dbn.jpg,,Stainless Steel Egg Beater Durable Semi-Automatic Mixer for Effortless Egg Cream Mixing Stirring and Beating for Kitchen Baking,USD 7.25,USD 2.54,65%,USD,7.0,USD 0.18,7.0,USD 0.18,33331,93.7%,https://s.click.aliexpress.com/e/_c2zXMxrT,,,,,,
1005006407242370,https://ae-pic-a1.aliexpress-media.com/kf/Scba7e591aceb4432bed48d4b48e361d8C.png,,5-60/100/150kg Grip Strength Gym Wrist Expander Hand Strengthener Adjustable Muscle Recovery Fitness Hand Strength Exercise,USD 11.70,USD 3.86,67%,USD,7.0,USD 0.27,7.0,USD 0.27,44237,92.5%,https://s.click.aliexpress.com/e/_c3AippL7,,,,,,
1005006054756352,https://ae-pic-a1.aliexpress-media.com/kf/S320cdd898a7341fbbac114f94305c86cI.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/237464719/p/1/e/6/t/10301/1100174219814.mp4,1/10Pcs Mini USB Night Light Warm White Eye Protection Book Reading Light USB Plug Computer Mobile Power Charging LED Night Lamp,USD 2.31,USD 0.83,64%,USD,3.0,USD 0.02,3.0,USD 0.02,7907,94.5%,https://s.click.aliexpress.com/e/_c4OvgSv7,,,,,,
1005005135154161,https://ae-pic-a1.aliexpress-media.com/kf/S705b7df48f904ebca68083aa0496a20bI.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2211520876262/p/1/e/6/t/10301/326444579944.mp4,Sewing Kits DIY Multi-function Sewing Box Set for Hand Quilting Stitching Embroidery Thread Sewing Accessories Sewing Kits,USD 12.84,USD 4.62,64%,USD,7.0,USD 0.32,7.0,USD 0.32,15028,93.5%,https://s.click.aliexpress.com/e/_c3HnXpBb,,,,,,
1005006947985756,https://ae-pic-a1.aliexpress-media.com/kf/S7d52e40a8ccc43448b2d4f0a76e6d4dcZ.jpg,,1 Pair Silicone WaterProof Shoe Covers Lip-resistant Rubber Rain Boot Rain Gear Overshoes Accessories for Outdoor Rainy Day,USD 5.08,USD 2.59,49%,USD,7.0,USD 0.18,7.0,USD 0.18,40120,88.4%,https://s.click.aliexpress.com/e/_c3uniFIh,,,,,,
1005007118537015,https://ae-pic-a1.aliexpress-media.com/kf/S6298d26d0d1543689d8bc7af45e93800b.jpg,,Small Capacity Memory Card 64M 128M 256M 512M TF Card TF Card for Camera Mobile Phone,USD 3.78,USD 1.89,50%,USD,3.0,USD 0.06,3.0,USD 0.06,38094,87.6%,https://s.click.aliexpress.com/e/_c3VB37hn,,,,,,
1005008803932986,https://ae-pic-a1.aliexpress-media.com/kf/Sb6f28bc72327460489293b6e9b03d809y.jpg,,AX900 WiFi USB Adapter WiFi6 Bluetooth 5.4 Dual Band 2.4G+5.8Ghz 4 Antenna Dongle USB Wireless Card Receiver for PC/Laptop,USD 10.97,USD 5.48,50%,USD,7.0,USD 0.38,7.0,USD 0.38,5223,90.0%,https://s.click.aliexpress.com/e/_c3pWDUJJ,,,,,,
1005010561933042,https://ae-pic-a1.aliexpress-media.com/kf/S6daa4220700d469aac741d7223605da7x.jpg,,"Desktops Stand For Tablet 4.7 to 12.9 inch , Adjustable Folding Bracket Tablet Holder For iPad Xiaomi Samsung Mobile Phone Suppo",USD 7.03,USD 3.45,51%,USD,7.0,USD 0.24,7.0,USD 0.24,16006,92.5%,https://s.click.aliexpress.com/e/_c4Mxlhep,,,,,,
1005007032842312,https://ae-pic-a1.aliexpress-media.com/kf/S8739570bcb814bf3980f865d584080f0m.jpg,,2.4G Wireless Mouse 1600DPI Optical Mouse Gamer for Computer 6 Buttons Wireless Mice with USB Receiver for PC Laptop Accessories,USD 7.65,USD 3.83,50%,USD,3.0,USD 0.11,3.0,USD 0.11,16856,88.0%,https://s.click.aliexpress.com/e/_c4obuaMp,,,,,,
1005006324941581,https://ae-pic-a1.aliexpress-media.com/kf/Sb4bb962cb71e401faf7a821cc6d96828f.jpg,,Hand Blower household hand portable barbecue blower small hair dryer outdoor barbecue accessories tools,USD 9.32,USD 3.26,65%,USD,7.0,USD 0.23,7.0,USD 0.23,34214,84.1%,https://s.click.aliexpress.com/e/_c4KyYRoH,,,,,,
1005005704747017,https://ae-pic-a1.aliexpress-media.com/kf/S0e98bebba6614cc6acc79940658dab47U.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2675595056/p/1/e/6/t/10301/1100155807643.mp4,Transparent Luminous LED Night Lights USB Luminous Acrylic Night Light Erasable Write Message Board Calendar Desktop Ornaments,USD 10.89,USD 4.25,61%,USD,7.0,USD 0.30,7.0,USD 0.30,10906,86.3%,https://s.click.aliexpress.com/e/_c4SqlOlx,,,,,,
1005005642606422,https://ae-pic-a1.aliexpress-media.com/kf/Sfb36f5985f7b45af82bf5aff05ff03e7T.jpg,,Charm 925 Sterling Silver Rings For men Shining crystal adjustable size Fashion Gifts engagement wedding high quality Jewelry,USD 1.94,USD 1.91,1%,USD,10.0,USD 0.19,7.0,USD 0.13,3260,87.9%,https://s.click.aliexpress.com/e/_c4mYZ0Z7,,,,,,
1005006571667376,https://ae-pic-a1.aliexpress-media.com/kf/S1a817b24326f4542b47677d12e89feca2.jpg,,Lazy Bedside DesktopMobile Phone Clamp Bracket Flexible Long Arm Gooseneck Lazy Person Bracket With Handle Overhead Live Bracket,USD 8.05,USD 4.02,50%,USD,7.0,USD 0.28,7.0,USD 0.28,41074,87.4%,https://s.click.aliexpress.com/e/_c3879sKN,,,,,,
1005005757400107,https://ae-pic-a1.aliexpress-media.com/kf/Sf701acca70e6477da759d3e65f667bcb5.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2674441479/p/1/e/6/t/10301/1100157856831.mp4,Car Phone Holder Car Air Vent Clip Mount Mobile Cell Stand Smartphone GPS Support For 4.7-6.7 Inch Mobile Devices,USD 5.70,USD 2.91,49%,USD,7.0,USD 0.20,7.0,USD 0.20,50159,89.9%,https://s.click.aliexpress.com/e/_c3XQBo6N,,,,,,
1005007713213089,https://ae-pic-a1.aliexpress-media.com/kf/S3b66f70b88554a79bcbcc6f9f8541a03m.jpg,,LED Galaxy Projector Light Colorful Galaxy Sky Projector Bedroom Night Light Kids Room Decoration Christmas Party Decoration,USD 12.71,USD 4.07,68%,USD,7.0,USD 0.28,7.0,USD 0.28,14786,87.7%,https://s.click.aliexpress.com/e/_c4B3lCmV,,,,,,
1005008246712592,https://ae-pic-a1.aliexpress-media.com/kf/S0fd9b12cb1e64e2b9ac837060d66f22dT.jpeg,,270ML Air Humidifier Cool Mist Aroma Diffuser LED Night Light  power-off protect USB Humidificador For Home Office,USD 8.86,USD 3.19,64%,USD,7.0,USD 0.22,7.0,USD 0.22,15607,85.5%,https://s.click.aliexpress.com/e/_c4nLQ4Il,,,,,,
1005006113814000,https://ae-pic-a1.aliexpress-media.com/kf/Sd8e940820bc949f2b73e75eee0efed4dR.jpg,,"50/100 pieces of black and white hair bands, women's hair bands, high-elasticity rubber band hair bands, hair bands",USD 3.01,USD 1.47,51%,USD,7.0,USD 0.10,7.0,USD 0.10,74064,92.4%,https://s.click.aliexpress.com/e/_c3hyVUcp,,,,,,
1005010514591265,https://ae-pic-a1.aliexpress-media.com/kf/S6ead0ef344cd4c90b67a666517962b6av.jpg,,Outdoor Personal Defense Sharp Diving Utility High Hardness Integrated Dragon Bone Design Survival Tool,USD 9.85,USD 4.73,52%,USD,7.0,USD 0.33,7.0,USD 0.33,24026,95.1%,https://s.click.aliexpress.com/e/_c3XRNFVB,,,,,,
1005007545433128,https://ae-pic-a1.aliexpress-media.com/kf/S77eeafedaecb456cace06375106efa93k.jpg,,Coconut Slippers Cloud Thick-soled Sandals Summer Fashion Soft Bottom Beach Men Slippers Women's Sandals  EVA Slides,USD 11.47,USD 4.10,64%,USD,7.0,USD 0.29,7.0,USD 0.29,54960,89.9%,https://s.click.aliexpress.com/e/_c39ifkRr,,,,,,
